"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"North Macedonia","MKD","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","623663","478926","647716","724919","545632","609613","659838","637839","564005","474500","555591","471689","681933","644627","602171","468652","613044","609056.62","541567","554880.86","459788.04","561902.73","629234.68","483878.81","640978.4","447776.98","598373.4","563116.39","578835.89","562240.95","542164.15","","",
"Mali","MLI","Cereal production (metric tons)","AG.PRD.CREL.MT","","1106550","1168200","1058200","947700","991700","1053013","1153900","1013900","1179058","991241","983742","817000","890000","1154000","1306628","1183620","1075000","1212502","1081330","967911","1197000","1281686","1481621","1113368","1724909","1727744","1639653","2196345","2156710","1771419","2414210","1809361.52","2227998","2457451","2188973.04","2219312","2137259","2548018.77","2893716.36","2310195.56","2584032.84","2518353.98","3409360.22","2845019.68","3398743.19","3693356.99","3885587","4814995.53","6057353.9","5338937.19","5777865.09","6555027","6993980","6980884.5","8055051.84","8849709.99","9296131.69","10159697.35","10451432.52","10352055.35","8819409.67","10289005.99","","",
"Malta","MLT","Cereal production (metric tons)","AG.PRD.CREL.MT","","4964","5080","5503","5021","5025","4681","4786","3666","3653","3518","3963","4156","3734","3549","4354","5441","6135","5543","6473","7690","8933","11757","11554","9130","9130","8930","8735","8738","8515","8901","6900","7200","7300","7300","7400","7000","10543","10700","10789.97","11714","11800","12000","11800","12251.94","12433.29","12500","14200","16500","15900","15168.95","14596.93","14271.79","13974.29","13707.26","12180.12","12758.28","14587.02","0","0","0","0","0","","",
"Myanmar","MMR","Cereal production (metric tons)","AG.PRD.CREL.MT","","6936974","7803006","7952501","8664696","8227347","6833424","7957755","8200906","8127052","8305587","8320493","7488512","8739541","8733016","9391721","9500779","9693499","10770027","10705395","13680630","14571071","14838886","15024136","14960176","15066662","14861999","14220309","13647252","14259141","14423776","13661934","15324551","17219677","18692538","18456300","18199400","17386500","17774500","20928000","22118200","22856400","22844449","24311061","26039773","29172696","32502379","33122008","34320428","34522607","34557652","31094385","28762652.42","29045647.27","29218917.6","29055197.68","28521820.27","28500083.54","30463881.13","29104082.45","28876008.93","30150225.35","27209802.06","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Cereal production (metric tons)","AG.PRD.CREL.MT","","27111711","34094248","33262591","32792745","35203948","31556431","35548163","43339468","41109566","40587660","39772403","46551637","41178511","44606100","47049380","51902476","44049603","48557927","48408203","53017230","51736158","53876245","52098082","49122745","56832692","62133215","56988926","62483566","60105085","67727406","74076105.93","72315071.94","74621763.18","77845966.65","75986271.95","89216075.93","76448284.64","89132523.58","78247542.85","74977452.03","79443439.19","89922404.54","100194667.45","101051115.33","103665640.01","108958733.44","105657301.31","89606553.8","112142300.86","102706271.91","106736838.31","106266805.1","115746909.52","113569519.32","114145563.98","110033219.96","112822535.82","106968909.29","121212692.65","116383999.45","118290591.84","107841217.04","","",
"Montenegro","MNE","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14351","2345","3865","4061","3793","6294","4895","7587.8","7614","6658","7019.6","7215.2","7300.5","6910","6683","6473","6860.81","","",
"Mongolia","MNG","Cereal production (metric tons)","AG.PRD.CREL.MT","","124400","327400","322200","371000","323200","264000","332100","215700","131600","284800","372900","205000","455400","315800","482400","374100","412600","354300","330300","286800","342700","550600","812800","596700","884000","869400","689210","814273","839200","718338","595000","493900","478822.5","333592.48","262712.91","221409.73","241690.58","195900","170706.49","143309","143412.52","127175.19","166479.53","139798.06","77837.65","138572","114777","212893","391659","355062","446050","479349","387043","525473","219068","483453.4","238101.9","453849.21","433305.44","430317.92","614497.24","428648.86","","",
"Northern Mariana Islands","MNP","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Cereal production (metric tons)","AG.PRD.CREL.MT","","641800","603000","653000","661000","684000","724000","791624","718758","719867","685874","649343","758000","900000","801000","542000","756000","738000","682000","621940","663000","663000","633000","623000","665000","746000","829000","569000","562000","607000","738050","551080.44","244554.12","765216.14","790926.67","1126331.22","1378290.74","1529972.48","1687210.58","1813596.09","1587548","1507208","1361337","1514953","1327853","1142170","1725608","1438604","1455084","2239000","2803055","2931539","2898581","1686308","1945426","1732713","1701088","1774100","2018388","2009423","2187422","2398744","2506062","","",
"Mauritania","MRT","Cereal production (metric tons)","AG.PRD.CREL.MT","","91000","93200","94595","95000","104750","95100","96530","99964","114957","88630","55590","43900","29800","55310","51660","44890","29100","39430","37700","47230","59600","61620","47640","51840","107850","126850","151790","174256","183734","103443","105125","106573","168682","206867.73","221643.67","234354.74","153762","189507.46","193940.37","179686.96","124159.18","112767","180350","115017","170771","167333","182406","189537","170503","278473.41","199092.35","343848.35","311756.02","373295","315852.29","308750","375033.3","433922.22","352620.18","411062.11","500857.38","555394.91","","",
"Mauritius","MUS","Cereal production (metric tons)","AG.PRD.CREL.MT","","180","203","147","25","296","457","462","494","1275","1435","1588","1619","1325","2352","1690","2049","1603","1341","1209","891","1208","1385","1340","3540","5025","8145","3905","3807","2415","2284","2130","2000","1816","880","289","438","232","259","201","623","389","295","177","369","475","452","1021","460","112","328","636","1244","1278","1811","1108","767","602","406","516","778","1106","823","","",
"Malawi","MWI","Cereal production (metric tons)","AG.PRD.CREL.MT","","864554","899751","780781","967017","950943","1021611","1342764","1168730","1145565","995286","1362665","1451555","1446611","1441544","1177635","1293919","1526407","1542500","1464500","1251500","1307688","1482700","1404504","1457065","1422875","1363545","1255066","1491655","1587917","1413293","1679752","688786","2137147","1107716","1773119","1943377","1474809","1904024","2635519","2631034","1865675","1710577","2143179","1717993","1302379","2786281","3440138","2845840","3807971","3610283","3924971","3832659","3892310","4246674","3001731","2531749","3711454","2925168","3703148","4028211.5","4897640","4024666.24","","",
"Malaysia","MYS","Cereal production (metric tons)","AG.PRD.CREL.MT","","1097075","1133343","1205214","1121782","1265608","1236617","1217718","1448255","1607152","1697623","1829005","1852324","1995463","2118257","2011318","2020500","1916000","1509900","2103000","2052604","2027900","1892604","1754325","1593674","1770367","1744215","1656699","1728239","1777444","1919984","1961354","2048732","2142447","2178788","2170271","2273489","2167615","1994240","2093641","2205800","2161995","2267351","2329000","2336000","2389000","2267000","2407075","2385959","2547439","2512432","2635830","2682983","2690153","2904171","2803864","2804473","2643073.52","2708108.65","2413367.87","2424599.27","2516315.65","2427607.73","","",
"North America","NAC","Cereal production (metric tons)","AG.PRD.CREL.MT","","180350284","191717030","208934794","189441657","215831388","223108141","238238481","236951862","241210503","215421466","276484211","263584221","274283208","235482331","286391317","302910375","308253477","318498324","338580580","311248682","381751728","386436963","255104812","357543004","395357516","372295916","332129247","242022300","332327366","369216839","333915690.6","402667797.36","310588442.37","402553423.57","326945410","394274223.06","386189061.49","400410244.46","389476964","393721906","368386033.58","333190351.84","397444831.26","439801963.41","417398745.76","386914100","463136160","458430336","468358066.07","447248529.74","433882455.77","408056624","500843851","494532591","485433370.62","562371914.87","497042710.02","498437728.46","482348004.16","498573429.21","499183358.61","475981346.66","","",
"Namibia","NAM","Cereal production (metric tons)","AG.PRD.CREL.MT","","35592","37068","37208","39600","43900","46000","48200","51400","52700","52900","55100","56300","58500","59800","63000","63200","67400","68600","71000","73700","75400","78100","83800","87500","62900","81129","69239","83383","96757","97948","114785","31031","74900","116234","70885","89320","157984","121180","73899","120979","121744","87998","97334","127535","129138","186008.3","116183","112580","111738","118357.63","118338.71","165800","86599.74","111718.32","113528.8","74368","137559","152898","61400","169575","160647","173581.44","","",
"New Caledonia","NCL","Cereal production (metric tons)","AG.PRD.CREL.MT","","1380","1380","1380","1680","1380","1480","1080","1066","1087","1280","1100","1130","1147","1097","1068","736","627","1241","1790","3225","3005","3050","2349","1224","2495","1947","692","999","792","1244","690","808","450","497","1018","1894","1878","2029","2219","4795","4726","3994","6084","5312","6290","3956","5781","4203","2664","3335","2597","4198","4386","4815","7074.58","8782.7","9590.73","10308.7","8951","10124.6","7501.5","4247","","",
"Niger","NER","Cereal production (metric tons)","AG.PRD.CREL.MT","","1064534","1269397","1336449","1345929","1070392","1142666","1378187","989433","1424953","1140650","1255710","1162245","803477","1137773","870820","1348600","1507400","1537562","1642628","1775000","1688000","1704213","1721945","1070306","1848576","1834229","1439055","2389287","1839930","2135448","2197164.42","2332800","2267300","1864700","2246328","2089056","1850285","2977968","2843740","2126435","3110006","3324123","3368540","2684260.06","3667114.37","4028571","3847038","4883823","3507975.58","5264113.27","3619099","5334840","4361285.43","4915346.32","5464508.64","5852503.48","5899763.48","6100262.26","5339065.5","5775197.14","3504495.04","5923895.9","","",
"Nigeria","NGA","Cereal production (metric tons)","AG.PRD.CREL.MT","","7891000","8324000","8203000","8105000","8413000","6140000","7375000","7408000","8799000","8981000","8328000","5809000","8243000","10285000","8348000","7161000","6957000","6004000","6439000","7788000","8053000","8468000","8828000","10503000","11889000","14661322","15917000","16560000","18007000","17678000","18615000","19597000","20090600","20373200","22512600","21665000","21853000","22040000","22405000","21370000","20090000","21373000","22736000","24321000","26031000","28864000","27171000","30209000","21267630","24650297.14","20699525.8","21427122.03","19617693.18","26311554","25682666.24","30235944.48","30156613.73","30645842.17","29795814.94","29210106.83","29913046.35","30392680","","",
"Nicaragua","NIC","Cereal production (metric tons)","AG.PRD.CREL.MT","","228822","235838","230178","253631","271200","288100","322000","358400","359483","377739","376284","245162","313877","334885","343959","312921","300313","403198","350011","381765","445682","450643","436724","451171","505722","477546","455113","505590","483941","487787","400558","498180","587701","521084","621528","673859","607607","642120","571751","783484","754945","910681","1002006","798823","963653","894613","864166","783571","914273","969740.12","1009193.66","982568.01","965045.27","838643.21","747920.39","933034.01","909045.22","893458","925610","905198","924130.14","949096.63","","",
"Netherlands","NLD","Cereal production (metric tons)","AG.PRD.CREL.MT","","1926025","2178426","1947084","2115764","1779071","1623393","1840765","1653767","1617120","1363046","1511483","1318841","1359171","1313654","1092959","1147603","1121220","1360650","1285000","1275159","1274867","1379392","1309118","1407092","1132319","1263482","1105446","1221241","1367961","1388200","1339247","1349658","1466100","1354800","1504900","1659400","1450290","1497400","1367600","1732100","1671600","1655207","1739331","1748400","1705043","1674669","1547600","1963010","1994422","1803153","1609679","1730981","1755536","1700506","1671654","1355219","1392686","1315250","1541910","1364440","1336080","1638280","","",
"Norway","NOR","Cereal production (metric tons)","AG.PRD.CREL.MT","","636853","475400","598736","630051","613599","503539","623516","820025","641797","825996","864078","810533","912389","1099286","765664","846193","1077885","1125550","1104407","1150900","1133100","1200660","1072450","1407200","1302100","1109110","1285019","1065792","1179600","1567856","1482090","1010010","1383645","1091070","1227030","1345340","1290495","1371430","1221910","1305420","1221040","1143021","1287340","1444570","1298530","1169160","1202380","1386930","1054900","1205800","1026770","1084690","965230","1238100","1357900","1326000","1307300","743100","1296400","1311300","1184700","1325000","","",
"Nepal","NPL","Cereal production (metric tons)","AG.PRD.CREL.MT","","3167000","3177026","3181578","3280500","3335000","3126325","3165429","3291912","3416913","3555902","3450714","3216502","3708825","3755148","3851585","3733322","3534858","3648730","3193100","3792060","3933530","3221180","4310790","4309680","4373360","3999390","4759120","5306800","5672510","5847090","4882080","5812440","5183210","6047242","6209613","6308630","6409270","6524470","6972123","7063809","7087917","7220675","7690125","7588163","7694042","7135304","7955234","8301486","7622561","8207431","9227353","8889977","9122829","9304245","8776707","9545530.84","9680490.82","10511825","10566025","11006495.78","10627427","11128373","","",
"Nauru","NRU","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","",
"New Zealand","NZL","Cereal production (metric tons)","AG.PRD.CREL.MT","","388705","347057","383614","456916","430035","478741","538443","752326","804506","581979","749876","893829","833844","622692","675573","919962","909547","828522","810855","755828","799797","881870","872190","1118316","1183506","1187936","1000380","769347","671430","869904","809022.16","736193","803099","843015","752049","904022","980100","869299.98","872700","855510.63","940392.84","939377","944472","763040","871437","788645","926928","999287","1124280","1001296","999389","1168496","1103220.91","1097943","1114618","1096490","936995.3","977780.71","1017127.15","1018704.8","995732.55","967398.93","","",
"OECD members","OED","Cereal production (metric tons)","AG.PRD.CREL.MT","","354320457","381363474","400748662","388132419","417307509","431022783","459208074","471638285","472997638","434838177","525020984","508774756","527314442","499872607","546111785","556755509","573380743","617099334","620998843","600972994","675719579","684161930","563148152","710713363","733680308","701696498","657293092","575161656","664345457","709430766.8","681748608.27","724014592.34","644175078.48","738546462.17","657084604.3","768732511.19","772123276.54","788079313.29","759780495.45","782379049.81","753900069.65","729174821.04","741062833.93","873100909.43","810769699.19","771821176.95","824440604.48","873921189.04","874108978.56","834083299.65","829823165.74","809635657.13","912824592.38","930625422.8","913235027","969232290.31","921681592.32","880473231.88","889891503.62","900267241.21","923836871.46","898203750.55","","",
"Oman","OMN","Cereal production (metric tons)","AG.PRD.CREL.MT","","2900","2900","3000","3100","3100","3400","3550","3700","3700","3900","3900","3950","5000","5000","5000","4000","2600","2375","2250","2459","1209","1991","1991","1991","1101","3689","3969","4350","4700","5140","32918.16","32795.81","32683.59","32811.3","32949.02","32991.73","32964.44","32452.53","33016.76","33162.75","33460.85","33534.35","33304.6","37746.43","32858.07","31176.37","32482.46","30428.95","61769.45","42204.4","58014.77","52463.66","50873","40664.49","78950.34","63202.94","63430.78","64747","65595","183838","130086.5","208826.11","","",
"Other small states","OSS","Cereal production (metric tons)","AG.PRD.CREL.MT","","310501","382255","373332","323662","446496","336917","451668","368111","437028","355107","499676","473824","306126","543887","409913","426450","393469","438537","414953","476432","461538","433485","397130","553695","584776","483183","521520","539386","484600","517465","413532.33","1141183.21","1405387.51","1075384","1135664.28","1240279.53","1169703.11","1047906.54","963324.21","1148931.26","1047102.1","999412.58","1015546.92","1091700.27","1275700.91","1157101.6","1326129.54","1319987.36","1446480.73","1278363.77","1294884.61","1559084.48","1553781.38","1754200.03","2150324.03","1365431.26","1813568.86","1362714.31","2047602.41","2054706.9","1660727.39","1994889.19","","",
"Pakistan","PAK","Cereal production (metric tons)","AG.PRD.CREL.MT","","6729680","6941600","7208300","7565300","7866500","7281250","8166500","10791900","11569500","12097337","11336393","11800886","12730806","12515833","13127967","14262949","15115120","14764206","16304600","17073600","18222050","18075950","19100750","17535900","17699400","20866100","18428100","19240300","21017550","20957200","21137950","22123350","23869650","22338150","25036450","25394800","25259600","27985200","27756417","30460700","27048000","27172850","28963500","30311300","33507800","33027900","35812200","35528100","38147050","34811258","39304580","36496350","40109711","41895811","41081682","42555022","44299994.5","43254398","43912063","47226053","51304736","47717929","","",
"Panama","PAN","Cereal production (metric tons)","AG.PRD.CREL.MT","","182887","181590","186997","209645","235846","224475","239809","246777","252747","187579","190253","169569","216844","237697","250009","208406","265887","226873","242761","243771","271270","256212","290906","262549","301225","293033","304106","297910","327850","344628","324953","325403","328912","342890","352390","355881","236828","322431","306524","339302","418146","437733","501310","381784.7","380591.3","385980","382577","399609","389582","346388","400174","370023","423781","401220","388183","450357","433472","479139","498966","528363","542610","515000","","",
"Peru","PER","Cereal production (metric tons)","AG.PRD.CREL.MT","","1070135","1130621","1014480","1203288","1205808","1272463","1396739","1079371","1346787","1517922","1514428","1425225","1397761","1407999","1485525","1628915","1656983","1362552","1480881","1163342","1644864","1754139","1618556","2164950","1829499","1890684","2353946","2368250","2439960","1778458","1729083","1521728","2013066","2405339","2132281","2541198","2593234","2845066","3395445","3554034","3737483","3844443","3920080","3438251","4131905","4063601","4032733","4698251.4","5049848","4868327.25","4616640.67","5223285.28","5249331.88","5009103.09","5469456.57","5283994.69","5140707.27","5654930.21","5284137.61","5403703.65","5681521.92","5643430.54","","",
"Philippines","PHL","Cereal production (metric tons)","AG.PRD.CREL.MT","","5176370","5239880","5135570","5305080","5452464","5583972","6179853","6177456","7472275","7595768","7374862","6459350","7421393","8146691","8839298","9327624","10083284","10313167","10834585","10775175","11215910","11670615","10647242","11269139","12727856","13337939","12818171","13399121","13981140","14987250","14332247.29","13750626.86","14235789.18","15062259.56","14673161.82","15439998.41","15604612.06","12385313.93","16372330.55","16901159.42","17480298.91","17590069.12","18115689.95","19910353","19856348","21408902.02","22977304","23744012","23300701","22149369","23655648","25440477.82","25817440.51","26739121.85","25669246.05","24846678.08","27191819.46","26838576.91","26794250.87","27413962.2","28261089.87","28012590.81","","",
"Palau","PLW","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Cereal production (metric tons)","AG.PRD.CREL.MT","","1850","1891","1871","1788","1886","1847","1927","1977","2251","2963","4358","3127","2708","2477","3826","2769","3616","4905","3434","3608","4082","3486","3812","2369","2278","2199","2450","2900","3500","4120","4720","5420","6030","6850","7650","8650","9600","9810.89","10550","11300","12600","12804.86","10300","10479.67","11671.73","12250.1","13241.84","14300","15202.12","15919.12","18204.77","15270.72","17364.67","17752.75","18190.15","17943.56","18502.82","18366.63","18288.65","18398.47","18361.86","18357.45","","",
"Poland","POL","Cereal production (metric tons)","AG.PRD.CREL.MT","","16123000","14045000","15178000","14092000","16162000","15795100","16265600","17946200","18574200","16262100","19870600","20402800","21859200","22977400","19557653","20863240","19399014","21536633","17340564","18336070","19720795","21166289","22098776","24392409","23741480","25035598","26059921","24504330","26957819","28013511","27811536","19962168","23417080","21763445","25905314","25297819","25399486","27158723","25750319","22340612","26960313","26877272","23390757","29635147","26927924","21775931","27142811","27664297","29826416","27228098","26767403","28543870","28455154","31945433","28002726","29849223","31924964","26281580","28450920","35031300","33996290","34987760","","",
"Pre-demographic dividend","PRE","Cereal production (metric tons)","AG.PRD.CREL.MT","","30587971","32274374","31779334","32275508","32676802","30310927","34797575","33985259","37465724","35481396","35005494","34974305","36028596","40366082","39861822","41140790","39643486","39862038","37316020","39037876","41516278","40596305","40700968","38976515","50002989","52815685","49969276","58641911","56728907","54717531.05","59925105.97","59575749.13","62484782.25","63253463.69","65657678.08","68009247.16","63941358.38","70760047.15","68574351.3","62776283.02","68410258.94","73254282.35","79832571.84","77132853.26","87168820.82","93246587.37","93372069.6","96959240.49","93038091.54","107332683.73","99087001.87","107964487.91","109967641.95","124045931.56","114248029.87","125697429.26","123544851.43","130646336.69","129908741.43","140454621.62","135129861.83","133810467.41","","",
"Puerto Rico (US)","PRI","Cereal production (metric tons)","AG.PRD.CREL.MT","","17982","12049","12349","16227","16227","13139","11938","7575","8129","5961","5734","5689","5103","5054","5254","5027","5627","5615","6005","5950","6525","6480","6363","4933","5286","5719","2667","1910","780","540","500","460","428","550","660","750","820","1012","700","450","309.45","201.76","159.59","126.41","110.5","175.21","144.74","73.68","59.72","46.36","33.71","11","18.09","58.87","305.99","130.43","170.15","206.15","172","180.6","184.11","196.24","","",
"Korea, Dem. People's Rep.","PRK","Cereal production (metric tons)","AG.PRD.CREL.MT","","3583000","3725100","4053500","4212100","3707000","4073300","3787800","3662000","4378400","4364500","4499200","4309500","4816500","5068000","5246700","5490600","5798900","5798200","6006100","5752400","6254900","5329000","5481000","5825000","5841000","6232000","6240000","6252000","6466000","6280305","8823709.59","8681000","9137000","7215000","3805000","2614000","2886000","4440000","3852000","2942000","3879704","4211000","4393000","4485000","4645400","4675500","3892500","4680528.17","4437509.74","4514870.92","4694507.75","5195203.79","5199405.86","5223725.87","4481457.55","4975484.59","4844532.35","4238820.43","5703242.89","4665733.01","4729035.33","4662162.3","","",
"Portugal","PRT","Cereal production (metric tons)","AG.PRD.CREL.MT","","1483275","1764009","1665281","1537996","1595082","1347319","1790402","1941496","1555225","1676672","1928939","1669134","1529337","1524470","1602626","1628897","1017335","1119802","1134210","1407823","1089103","1291407","1145688","1469416","1379569","1656348","1719077","1465352","1833280","1427010","1789423","1387311","1478937","1630319","1394255","1607468","1509650","1398328","1655612","1614404","1303355","1502831","1191546","1374973","823081.62","1197572","1066037","1311584","1118225","1019204","1157421","1178144","1362407","1333258","1240203","1138085","1125906","1114440","1161140","1053530","1125650","1018080","","",
"Paraguay","PRY","Cereal production (metric tons)","AG.PRD.CREL.MT","","139700","150800","147800","236680","242600","188660","272370","238802","217533","303018","338000","271475","316539","374822","382564","446457","506601","459540","463665","484479","467375","556650","447531","448828","570883","572018","679330","895295","843403","779265","689192","778097","951831.8","931695","1130558.04","1296764.45","1560599.2","1204788.79","1147634.48","1013677","1628020","1548965","1908170","1979103","1749200","2423773.29","2963942.5","3442536","3166135","4975564","5367547","5160750","6272395","4931500","7090736","7262200","7207780","7069529","8112030","8433186","6304401","7907177.13","","",
"West Bank and Gaza","PSE","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32334","65775","51502","42863","52522","13966","67842","40182","77439","68061","62406","68377.98","55399.91","55347.08","42146.75","40405.42","26979.89","24651.39","35904.55","59055.3","59111.97","50142.56","57726.61","55234.52","88237.98","50485.2","50313.28","27626.85","44875.5","","",
"Pacific island small states","PSS","Cereal production (metric tons)","AG.PRD.CREL.MT","","23550","23265","22807","19034","15406","15431","17751","24652","21735","23921","21453","19836","19132","19540","25080","26197","25344","25363","30741","33802","32974","32530","28082","32020","35910","33419","24993","34251","33282","31757.92","32855.5","26782.38","26162.84","22945.1","23228.89","22883.28","21325.16","8580.39","22175.56","19593.33","17877.05","16691.26","19409.88","17857.17","19891.26","17878.57","18973","16046.42","15667.87","12277.75","11984.41","8663.25","11688.02","11766.68","11312.62","13445.84","14000.31","12243.01","11972.77","14533.9","15787","18664.04","","",
"Post-demographic dividend","PST","Cereal production (metric tons)","AG.PRD.CREL.MT","","317110594","344102156","358784212","348254548","374327481","387592589","414199249","423534892","424602517","389435777","470909367","457785804","477193397","445855781","489488152","497911580","512790112","553184475","563361955","537860446","607274142","619075996","494816848","637856794","653834655","625439804","576867158","498008176","592981119","624386644.8","599289810.99","690275413.16","610050222.25","698770358.63","611088556","708126345.3","726551271.99","725979804.09","703359928.38","723987113.04","707037330.49","684387389.45","681311997.97","820583559.5","756451515.74","718634409.11","763374949.48","838026300.15","829191154","782279238.45","799392063.88","764077826.26","881112207.13","897972898.23","874103024.49","933725992.2","880711859.59","857771600.13","870447662.73","860008665.29","911816642.39","845048898.69","","",
"French Polynesia","PYF","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Cereal production (metric tons)","AG.PRD.CREL.MT","","0","0","0","0","0","0","0","0","0","0","161","218","207","236","261","446","370","465","530","640","735","1368","871","1127","1539","1977","3020","3224","3297","3135","3749","3872","5368","3940","4256","5195","5768","5750","7102","7215","6584","6466.77","7083","5490","7094","6740","5002","3150","2219.6","2665","1700","1908","2259","2455","1800.5","1377.3","1374","2308","1011","1503.3","3305","2642.85","","",
"Romania","ROU","Cereal production (metric tons)","AG.PRD.CREL.MT","","10612300","9677400","10436000","11106700","12601312","13899300","13511667","12770349","12823540","10631666","14529700","16912500","13810300","13550200","15265815","19791000","18614036","18313459","18586967","19366677","16372668","19954166","17665584","20044700","19502800","19725200","16889500","19286400","18379030","17173554","19306621","12288452","15493054","18183777","19882827","14199688","22107324","15452719","17037346","10477506","18870926","14356504","12964404","24399681","19347775.46","15759324","7814825","16826441","14872952","16712883","20842160","12824138","20897076","22070736","19332821","21764816","27138884","31552790","30411970","18153430","27791090","18860480","","",
"Russian Federation","RUS","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103793990","96225194","78650928.09","61901840","67441814","86710503","46853327","53778631","64242691","83303483","84730327","65335462","75986000","76192100","76494549","80207513","106417890","95615475.7","59619073.91","91780914.78","68753478.66","90364970.67","103135895.46","102444492.24","117753222.78","131294828.27","109839131.32","117878703.7","130039270.48","117575618.46","153096458.62","","",
"Rwanda","RWA","Cereal production (metric tons)","AG.PRD.CREL.MT","","133290","241286","138927","171009","177702","195570","202304","167606","170692","224801","202435","200886","204248","191488","219392","234042","251013","268321","254496","272570","286273","315917","310385","296475","336601","297331","292285","291592","261500","264908","340704.78","239687.4","233498.11","130072.51","142395.7","183428.88","223433","194226","179004","239705","284708.4","308447","297669","318944","413314","370523","356292","406100","557568.47","676547.9","775438.56","808340.12","932107.27","582270","612865","662566.51","685611.43","711445.6","732107.12","751906.56","809832","807219.18","","",
"South Asia","SAS","Cereal production (metric tons)","AG.PRD.CREL.MT","","106117627","105006122","110778601","114036192","99792320","98853160","116802466","124401663","129431015","136141054","133328213","128630134","142867943","129443399","152336476","144716700","163236249","168680190","151431168","168309494","175538403","164021062","196783020","194690020","197059827","196023853","187494940","216242527","235167987","230213262","228839930.47","238272973.04","244713619.57","247168498.14","246925862.32","256940697.75","261753967.25","267877958.93","282625709.19","284500790.46","290924298.32","256180564.84","287511178.82","278015054","292325571","295546395","316666529","328267358","312073574.53","332523126.77","353938428.94","359203827.49","364158385.19","365454960.65","355439098.87","364015987.92","382366857.05","395210802.73","399653724.71","418616229.65","433036287.74","432490246.92","","",
"Saudi Arabia","SAU","Cereal production (metric tons)","AG.PRD.CREL.MT","","360800","360320","393748","397300","419300","424450","424174","431700","430000","433000","314678","109952","113102","300236","289186","282106","294271","301519","349887","266238","294042","488520","874586","1443643","2187821","2460924","2929420","3692086","3931967","4136772","4574269","4702572","5042521","4859501","2668863","1931516","2338534","2201566","2454119","2167394","2591615","2852747","2948817","3189319","3006637","3042777","2960073","2431704","1585994","1565155","1414016","1084597","881553","1568940","1616813","1507153","1493955","1378885","1293633","1250955","877638","1068744","","",
"Sudan","SDN","Cereal production (metric tons)","AG.PRD.CREL.MT","","1682841","1615349","1792560","1558402","1417047","1184372","2446538","1239410","2001005","2137398","2216000","1796000","2171000","2482200","2857184","3365000","2927000","3272000","1986000","2701000","4105000","2286000","2524500","1448000","4112900","3798600","1699200","5132200","2063500","1729000","4637100","5381200","3101500","5145650","3305200","5202000","4209000","5583000","3066000","3259000","5339000","3714000","6372748","3516000","6243000","5806000","6691000","5269000","5552195","3562350","5598000","3038000","5959500","8072300","4104600","8523000","5519957.59","8875000","5646000","5709038.96","5094456.39","7456084.13","","",
"Senegal","SEN","Cereal production (metric tons)","AG.PRD.CREL.MT","","528113","537800","620300","686000","723168","595250","855300","537200","843910","533538","733603","383900","611468","959176","789550","730300","542029","1007066","664187","675935","1209357","781530","523134","709278","1248822","887042","1053882","866900","1066787","977080","1021134","973178","1185204","1066462","1186701","976079","801217","730335","1255629","1025921","1022611","785396","1451891","1053583","1432831","988315","772239","1739656","1831567","1767822.21","1099275","1499756.65","1270937","1251248","2152246","2247093","2516465","2889218.28","2768798.88","3640544.67","3535752.94","3663690","","",
"Singapore","SGP","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
